ID	Partisanship	Misinformation
46723	-0.11106981132075472	0.05660377358490566
17148	-0.38315000000000005	0.03571428571428571
73569	-0.16727662337662344	0.045454545454545456
1007	-0.2592837837837838	0.02702702702702703
72507	-0.19761512605042017	0.07563025210084033
27764	-0.0931252808988764	0.10112359550561797
17055	0.43374242424242426	0.9343434343434344
99866	-0.1964078125	0.15625
50995	-0.10574468085106384	0.02127659574468085
47496	-0.08942393617021274	0.06914893617021277
37457	-0.3075983333333333	0.25
18463	-0.022735555555555547	0.28888888888888886
95018	-0.21385249999999997	0.2
60462	-0.56691	0.45
54189	0.934435294117647	1.0
19881	0.10791562499999999	0.21875
66366	0.32058965517241383	0.5172413793103449
88947	0.3371290322580645	0.3225806451612903
90058	-0.20037117437722418	0.21708185053380782
37814	0.0698030303030303	0.18181818181818182
38420	-0.15822056074766352	0.09345794392523364
46027	0.1506354838709677	0.16129032258064516
6013	0.09557843137254901	0.00980392156862745
90510	-0.13137317073170732	0.012195121951219513
133580	-0.16910967741935484	0.03225806451612903
43627	-0.2250875	0.16666666666666666
79116	-0.01916880466472303	0.037900874635568516
127506	0.3502666666666666	0.47619047619047616
27973	-0.11778105263157895	0.06315789473684211
5566	0.19316202531645568	0.31645569620253167
84347	-0.17055950413223142	0.10743801652892562
77331	0.21610294117647058	0.29411764705882354
44931	0.47357018633540365	0.6335403726708074
115295	-0.17285503355704696	0.12751677852348994
110411	-0.1977553846153846	0.03076923076923077
137366	0.27512153846153853	0.3384615384615385
95421	-0.13979701492537314	0.029850746268656716
67820	-0.20633913043478258	0.08695652173913043
125079	-0.22776285714285716	0.11428571428571428
136371	-0.15836666666666668	0.14035087719298245
126137	-0.0056743902439024465	0.04878048780487805
76648	-0.10612982456140352	0.017543859649122806
14560	-0.11813636363636364	0.015151515151515152
75145	0.5539326259946952	0.6419098143236074
28035	0.19472162162162163	0.2702702702702703
14392	0.18328413926499035	0.44680851063829785
71698	-0.241790243902439	0.04878048780487805
106270	-0.07600847457627119	0.01694915254237288
115896	-0.15906615384615383	0.06153846153846154
117634	-0.4166620689655172	0.034482758620689655
90083	-0.026612962962962974	0.037037037037037035
75225	-0.165634375	0.03125
86310	0.17305555555555557	0.5138888888888888
66712	0.30610491803278694	0.36065573770491804
136769	-0.10637701149425287	0.022988505747126436
97972	-0.11628023255813956	0.29069767441860467
44670	-0.054917708333333336	0.010416666666666666
56059	-0.120326582278481	0.02531645569620253
103073	0.21599777777777776	0.2222222222222222
93687	-0.11956792452830188	0.0
100794	0.059953571428571426	0.19642857142857142
10287	-0.40138399999999996	0.4
6218	-0.2757565217391304	0.14492753623188406
94615	-0.09280689655172414	0.02586206896551724
34108	-0.11690408163265308	0.02040816326530612
106806	0.24165131578947366	0.34210526315789475
135629	-0.15778918918918916	0.019305019305019305
124803	-0.20257777777777777	0.07407407407407407
5336	-0.13205660377358489	0.09433962264150944
4023	-0.11486576576576576	0.15315315315315314
73047	0.0023857988165680486	0.011834319526627219
769	-0.22253006993006985	0.1993006993006993
119386	-0.013445882352941174	0.03529411764705882
71578	-0.2047865671641791	0.08955223880597014
72052	-0.20099012345679013	0.0
54690	-0.1885	0.01818181818181818
49191	0.3348711111111111	0.4
106219	-0.21686100917431195	0.16972477064220184
129623	0.009521527777777778	0.08333333333333333
6290	0.4047407407407408	0.37037037037037035
73587	-0.21771428571428572	0.42857142857142855
49768	0.2401506493506493	0.2987012987012987
127840	-0.11086499999999999	0.01
52868	-0.14150252100840335	0.08403361344537816
40955	-0.09636518218623483	0.06072874493927125
87866	-0.17061219512195122	0.1951219512195122
6710	-0.1100901234567901	0.04938271604938271
60892	-0.05857407407407407	0.1111111111111111
61428	0.011120588235294113	0.08823529411764706
102495	0.048481318681318684	0.10989010989010989
107589	-0.12377551020408163	0.07142857142857142
77150	-0.11360740740740741	0.024691358024691357
72412	0.11633880597014924	0.16417910447761194
19161	0.18502424242424242	0.09090909090909091
56736	-0.18418387096774194	0.16129032258064516
53542	0.3588342857142858	0.2571428571428571
1438	-0.083325	0.027777777777777776
34267	-0.3241049924357035	0.4009077155824508
101324	-0.025553846153846153	0.08653846153846154
124565	-0.07914387755102041	0.01020408163265306
7131	-0.1456232558139535	0.03488372093023256
97408	-0.051013043478260876	0.05434782608695652
37008	0.5856112903225806	0.03225806451612903
3315	0.18434160583941606	0.24817518248175183
123698	-0.15608297872340424	0.06382978723404255
131151	-0.09903333333333332	0.05555555555555555
38766	0.017806666666666665	0.14666666666666667
48775	0.22599534883720931	0.11627906976744186
63882	-0.15115	0.18571428571428572
18669	0.6051513513513512	0.16216216216216217
123663	0.21454678899082572	0.25688073394495414
77838	0.27192407407407404	0.3333333333333333
118474	0.167811320754717	0.1509433962264151
47693	-0.19311076923076928	0.03076923076923077
87690	-0.06670598290598291	0.039886039886039885
79075	0.3927371428571429	0.4666666666666667
109979	0.15703877551020407	0.2653061224489796
47764	-0.18191914893617023	0.1276595744680851
26508	0.09803673469387754	0.20408163265306123
25459	0.2855846153846154	0.358974358974359
38914	-0.240455	0.016666666666666666
132064	-0.10044358974358975	0.005128205128205128
5536	0.15831538461538458	0.5384615384615384
125865	0.1568494252873563	0.22988505747126436
89010	-0.06246666666666666	0.06666666666666667
74712	0.24659368421052627	0.2736842105263158
28101	0.210234375	0.20833333333333334
75789	-0.13854999999999998	0.021739130434782608
109687	-0.18785158730158732	0.14285714285714285
7220	-0.07098181818181817	0.024793388429752067
50699	0.17784203821656053	0.22929936305732485
104750	0.30119722222222217	0.5277777777777778
76855	0.09123484848484847	0.12121212121212122
105891	0.1968460317460317	0.2698412698412698
39349	-0.3460978723404255	0.3829787234042553
99279	0.34801636363636357	0.2
51661	0.2737501730103806	0.2768166089965398
42013	-0.17468585858585858	0.08080808080808081
83386	0.1266704761904762	0.19047619047619047
5	-0.028038876404494383	0.0022471910112359553
5519	-0.5698853658536586	0.024390243902439025
32881	0.14801	0.32
2288	0.5920666666666666	0.5555555555555556
66812	0.2704172932330827	0.3007518796992481
135865	0.11478367346938778	0.20408163265306123
41977	-0.1844783132530121	0.1686746987951807
226	0.11573333333333333	0.19047619047619047
80955	0.23250204081632656	0.1836734693877551
16468	0.23302105263157896	0.2736842105263158
95354	-0.17236176470588235	0.20588235294117646
94920	0.446816	0.48
133867	-0.12877796610169492	0.03389830508474576
66454	0.1539478260869565	0.391304347826087
32742	-0.1475767857142857	0.017857142857142856
123974	-0.3775372093023256	0.20930232558139536
90804	-0.21416	0.14285714285714285
14456	0.6728322580645161	0.6129032258064516
66002	-0.005792893401015227	0.03553299492385787
100718	-0.12601764705882354	0.08823529411764706
38507	0.28408656716417907	0.417910447761194
106831	0.25941153846153847	0.5
86145	-0.20942211538461544	0.028846153846153848
110893	-0.17294864864864862	0.05405405405405406
118830	-0.09558391304347826	0.09130434782608696
117732	-0.1498620689655173	0.13793103448275862
110805	-0.11913846153846155	0.07692307692307693
69776	-0.1074911111111111	0.35555555555555557
91782	0.3903847826086957	0.21739130434782608
15344	-0.08264574468085106	0.005319148936170213
79057	0.13540993788819874	0.13664596273291926
14481	0.4301956521739131	0.34782608695652173
116610	0.13576125	0.3
86111	-0.14465957446808508	0.1276595744680851
42361	-0.09725463917525774	0.15463917525773196
112626	0.00869891008174387	0.01634877384196185
12922	-0.17416249999999997	0.041666666666666664
48711	-0.12568360655737706	0.06557377049180328
62016	0.2476943396226415	0.4339622641509434
64265	-0.11944250000000002	0.05
55676	0.3004623762376238	0.38613861386138615
35160	0.0632984126984127	0.1111111111111111
46530	-0.1606221719457014	0.09502262443438914
14385	-0.1274980769230769	0.0
106906	-0.11358510638297872	0.0425531914893617
56090	0.11709736842105263	0.14473684210526316
130696	-0.0788625	0.0625
14175	-0.2029990566037736	0.07547169811320754
444	0.2518297297297298	0.32432432432432434
21977	-0.20284405940594064	0.01485148514851485
98395	-0.19196470588235295	0.029411764705882353
14682	-0.12653103448275863	0.08620689655172414
108256	-0.1267232142857143	0.21428571428571427
53229	-0.20767640449438196	0.20224719101123595
4532	-0.030025663716814158	0.02064896755162242
32111	-0.20973066666666668	0.16
43780	-0.07941304347826086	0.043478260869565216
39644	-0.14362499999999997	0.022727272727272728
66744	-0.0813443181818182	0.011363636363636364
35030	-0.158904	0.02
45030	-0.018054010695187167	0.016042780748663103
11502	-0.34317333333333333	0.2
17784	0.4248666666666666	0.47619047619047616
101532	-0.39008600000000004	0.14
10602	0.17431041666666666	0.25
128364	-0.24199166666666666	0.16666666666666666
97951	0.2618806666666667	0.2733333333333333
12572	0.02875471698113208	0.05660377358490566
69813	0.26803499999999997	0.25
26979	-0.16848157894736843	0.05263157894736842
24715	-0.07750816326530612	0.08163265306122448
66491	-0.10105114942528737	0.08620689655172414
55121	0.3749893333333334	0.38666666666666666
82667	-0.8960318181818182	0.9545454545454546
53275	0.1869788461538462	0.25
44997	0.31127906976744185	0.32558139534883723
90490	-0.16478378378378378	0.05405405405405406
72382	-0.26784558823529414	0.16176470588235295
95648	0.2593818181818182	0.3333333333333333
4973	-0.010149999999999996	0.3069306930693069
25667	0.286487037037037	0.42592592592592593
135540	0.18269565217391306	0.5217391304347826
10255	-0.12608717948717946	0.08974358974358974
32735	-0.2141468085106383	0.14893617021276595
65061	0.3896662162162161	0.4864864864864865
55798	0.2361666666666667	0.29333333333333333
31848	0.16685137614678897	0.25688073394495414
1158	0.07509521912350599	0.11952191235059761
11753	0.22825777777777778	0.28888888888888886
49987	0.27507153284671537	0.19708029197080293
102055	0.187491452991453	0.19658119658119658
25684	0.2986336134453781	0.21008403361344538
19343	-0.1788983870967742	0.14516129032258066
71869	-0.25146666666666667	0.044444444444444446
101080	-0.007846376811594204	0.043478260869565216
18301	0.40564025974025986	0.5584415584415584
64920	0.3117662721893491	0.2958579881656805
85338	-0.05471454545454545	0.01818181818181818
43453	0.2508190476190476	0.30952380952380953
24854	-0.21096874999999998	0.0625
113848	-0.1603530864197531	0.41975308641975306
27752	-0.16877708333333333	0.10416666666666667
91641	0.13947361111111115	0.19444444444444445
124119	0.4172969465648855	0.5190839694656488
123157	0.38030748663101593	0.3689839572192513
27414	0.026792432432432435	0.05405405405405406
27478	0.12357900000000002	0.18
91668	0.23982833333333334	0.3333333333333333
121255	-0.10099999999999999	0.0891089108910891
36401	-0.02529873417721519	0.02531645569620253
71043	-0.13224133333333332	0.05333333333333334
127802	0.18900620155038758	0.2713178294573643
12357	-0.04148	0.03414634146341464
112929	-0.12600092592592593	0.09259259259259259
65790	-0.06534368932038835	0.009708737864077669
122208	0.354263076923077	0.49230769230769234
70854	-0.26921724137931036	0.034482758620689655
1283	0.45280857142857145	0.14285714285714285
63493	0.18835471698113213	0.2830188679245283
110312	-0.14710509554140125	0.08917197452229299
7428	-0.16140232558139536	0.11627906976744186
882	0.41011142857142857	0.34285714285714286
105146	-0.1753008438818566	0.06751054852320675
95449	0.18713469387755102	0.20408163265306123
83230	-0.11510535714285715	0.05357142857142857
84280	0.358055	0.5875
107594	0.20279859154929578	0.14084507042253522
122803	0.35236111111111107	0.05555555555555555
7791	-0.8043375	0.875
7780	0.246486	0.3
33081	-0.08757105263157894	0.07894736842105263
1103	-0.10193157894736841	0.03508771929824561
30604	-0.0615	0.0199501246882793
48344	-0.13937	0.675
83694	0.2518333333333333	0.5333333333333333
35855	0.3160137931034483	0.1724137931034483
75826	-0.12780714285714284	0.07142857142857142
35600	-0.2325	0.1
69605	-0.16802727272727275	0.010101010101010102
116346	0.376519393939394	0.5333333333333333
27658	0.18441445783132532	0.28313253012048195
115886	-0.14955949999999996	0.055
112570	-0.4478783333333334	0.2
107482	-0.13972884615384615	0.019230769230769232
79203	-0.012882782212086656	0.01710376282782212
84704	0.146275	0.2727272727272727
77575	-0.07377412587412588	0.027972027972027972
10440	-0.2780727272727273	0.03636363636363636
105388	-0.08225857142857143	0.0
107028	0.3476964285714285	0.42857142857142855
78096	-0.18152171428571431	0.07428571428571429
6624	-0.037255384615384614	0.2
14758	-0.2231951219512195	0.04878048780487805
52663	-0.11817142857142857	0.023809523809523808
51111	-0.03980773480662984	0.0
16779	-0.048865624999999996	0.03125
73632	-0.2600857142857143	0.11428571428571428
49100	0.44742499999999996	0.05555555555555555
17382	-0.1689906976744186	0.06976744186046512
16157	0.3112184834123223	0.08530805687203792
121315	-0.12866057692307695	0.009615384615384616
60654	0.22714604316546766	0.2733812949640288
68467	0.14883375527426163	0.18565400843881857
82962	0.15555975609756098	0.21951219512195122
98428	-0.1263618181818182	0.01818181818181818
11579	0.7039928571428571	0.2857142857142857
56615	-0.155664406779661	0.05084745762711865
106926	-0.17502727272727273	0.09090909090909091
93280	-0.077365625	0.03125
76344	-0.08460579710144928	0.014492753623188406
60797	0.304603448275862	0.15517241379310345
62538	-0.17084399999999997	0.10666666666666667
131471	-0.14443676470588238	0.014705882352941176
16545	0.18276346153846154	0.21153846153846154
1627	-0.13028260869565217	0.043478260869565216
114571	-0.11326859504132232	0.04132231404958678
98905	-0.1579111111111111	0.04938271604938271
69290	0.16286166666666668	0.35
95355	-0.23035921787709504	0.16759776536312848
114962	0.47335869565217387	0.32608695652173914
111855	0.04792372881355934	0.1016949152542373
85137	-0.07409150943396228	0.04716981132075472
30712	0.4222553846153847	0.5846153846153846
58845	-0.49655909090909084	0.5
61867	-0.20097241379310343	0.06896551724137931
95126	-0.15113749999999998	0.041666666666666664
104935	-0.13687428571428573	0.02857142857142857
120477	-0.17388148148148144	0.024691358024691357
11469	0.880578947368421	0.9473684210526315
3395	-0.14939230769230766	0.10256410256410256
27169	-0.10905573770491804	0.03278688524590164
10962	0.2091427966101695	0.00423728813559322
32261	-0.15975762711864408	0.01694915254237288
50365	-0.1990027027027027	0.05405405405405406
46818	-0.2759456140350877	0.0
12672	-0.06449128205128207	0.08717948717948718
126606	0.23174999999999998	0.2857142857142857
51681	-0.6737084848484849	0.396969696969697
35936	-0.17113116883116888	0.16883116883116883
25254	-0.06403264248704663	0.0051813471502590676
35236	-0.1702875	0.0
64891	0.2932607843137255	0.3137254901960784
135077	-0.10304105263157895	0.021052631578947368
12953	-0.1361137931034483	0.08620689655172414
121054	-0.19867142857142858	0.01904761904761905
113985	-0.1770774647887324	0.014084507042253521
119580	0.3269160000000001	0.36
67985	-0.12259324324324325	0.06756756756756757
59528	0.16729836065573772	0.2459016393442623
43080	0.09015999999999999	0.08571428571428572
127426	0.2665837837837838	0.2972972972972973
74300	0.13853275862068964	0.1724137931034483
114649	-0.13659666666666667	0.03333333333333333
14652	0.18635142857142858	0.3142857142857143
92859	-0.22967735849056603	0.02830188679245283
4823	-0.13418461538461537	0.0
82784	0.17855434782608698	0.2391304347826087
81597	-0.47958749999999994	0.45
33727	-0.26223507462686574	0.022388059701492536
70416	-0.1974826666666667	0.2
75743	0.36683333333333334	0.5
83194	-0.2540392156862745	0.0196078431372549
56917	0.13781609195402297	0.27586206896551724
50074	-0.5906347826086957	0.43478260869565216
85290	0.36716399999999993	0.48
113077	-0.15383931623931626	0.017094017094017096
92879	-0.11009803921568626	0.13725490196078433
54748	-0.13968070175438596	0.017543859649122806
133767	0.31991250000000004	0.78125
70588	-0.5234787878787879	0.5454545454545454
121455	0.297718	0.46
3941	-0.24519375	0.03125
60006	0.15191388888888885	0.1388888888888889
18781	0.3984000000000001	0.5084745762711864
124226	-0.10820980392156863	0.0196078431372549
105726	0.16211041666666667	0.10416666666666667
114823	-0.12684881889763777	0.007874015748031496
62054	0.31325274725274727	0.2857142857142857
58409	-0.13159857142857143	0.14285714285714285
132860	0.31020375586854465	0.704225352112676
49906	-0.11194166666666668	0.041666666666666664
54164	0.38461216216216215	0.581081081081081
92417	0.31364	0.34285714285714286
76832	0.593821052631579	0.6842105263157895
27271	0.774825909090909	0.740909090909091
25776	-0.24155806451612905	0.08064516129032258
96279	0.21157837837837837	0.3783783783783784
131070	0.5327999999999999	0.56
114913	-0.09286296296296295	0.027777777777777776
28467	0.80986	0.8666666666666667
31131	0.21490416666666667	0.3333333333333333
55205	-0.2084531914893617	0.010638297872340425
117582	0.26074313725490195	0.4117647058823529
72498	0.1942784810126582	0.24050632911392406
39805	0.22434888888888893	0.2222222222222222
23338	-0.07082978723404255	0.0425531914893617
86199	0.23957868852459016	0.2786885245901639
129264	-0.15914313725490198	0.0196078431372549
7267	-0.32069354838709685	0.0
65441	0.33571011673151757	0.622568093385214
51733	0.200204	0.1
41784	-0.11110045871559635	0.06422018348623854
116375	-0.07987714285714284	0.24285714285714285
7815	0.24525000000000002	0.2727272727272727
51741	-0.17727906976744184	0.10465116279069768
43716	-0.1907228260869565	0.043478260869565216
100389	0.2756757575757576	0.45454545454545453
87369	0.19845227272727273	0.36363636363636365
6960	0.2526717703349282	0.3444976076555024
27351	-0.3991484210526316	0.031578947368421054
34496	0.2020494565217391	0.3532608695652174
94884	0.40683103448275854	0.3103448275862069
76279	0.5336348837209303	0.06976744186046512
15257	0.15533333333333332	0.14814814814814814
36381	-0.17487948717948718	0.07692307692307693
135493	-0.1320193548387097	0.06451612903225806
69918	-0.18624893617021276	0.1276595744680851
62968	0.35053010752688174	0.7419354838709677
48998	0.027261052631578946	0.10526315789473684
39967	-0.14067368421052634	0.07602339181286549
63225	-0.1757903225806452	0.04838709677419355
3411	0.22574166666666665	0.2222222222222222
45575	0.019671022727272728	0.19318181818181818
92494	-0.14293522727272728	0.005681818181818182
88794	0.03435494505494505	0.2087912087912088
117727	-0.15981310344827587	0.10344827586206896
123956	0.32623142857142856	0.37142857142857144
1623	-0.09683064516129034	0.016129032258064516
72295	-0.17282380952380952	0.023809523809523808
41564	-0.14371749999999997	0.025
25313	0.22153488372093025	0.4069767441860465
2536	0.20228341708542721	0.24120603015075376
118624	0.15724970414201184	0.22485207100591717
91973	0.27731041666666667	0.3958333333333333
38307	-0.17004782608695654	0.15217391304347827
13095	-0.19613709677419358	0.04838709677419355
41426	-0.27455130434782604	0.2217391304347826
86818	-0.497255	0.1
72964	-0.07513105263157893	0.031578947368421054
23675	0.1870607476635514	0.3177570093457944
35458	-0.14785652173913044	0.014492753623188406
17761	0.4455578125	0.46875
25942	0.21345217391304347	0.2608695652173913
60165	-0.038974757281553404	0.009708737864077669
35323	-0.13264036697247705	0.01834862385321101
40325	-0.3905859649122807	0.12280701754385964
104164	-0.14273809523809522	0.09523809523809523
104139	-0.05420701754385965	0.05263157894736842
12413	0.07239290780141844	0.13947990543735225
9991	-0.17627230769230773	0.046153846153846156
37529	-0.17301685393258423	0.011235955056179775
42533	-0.13313669724770646	0.09174311926605505
97669	-0.10772564102564101	0.02564102564102564
127779	0.18589323308270678	0.16541353383458646
51536	0.2159052631578947	0.3684210526315789
134349	0.3709736842105263	0.17543859649122806
20423	-0.17882720588235293	0.16176470588235295
28740	-0.30933800000000006	0.42
119695	-0.14260392156862745	0.058823529411764705
111072	-0.24210750000000003	0.225
70764	-0.4618833333333333	0.16666666666666666
82836	-0.3775558823529412	0.3235294117647059
91640	0.16649295774647888	0.14084507042253522
13812	-0.09409551282051283	0.01282051282051282
18431	-0.20453571428571432	0.08928571428571429
136971	0.14136216216216216	0.10810810810810811
71939	-0.04510864864864865	0.02702702702702703
40317	-0.07872676056338027	0.056338028169014086
37950	0.1902558823529412	0.14705882352941177
76920	0.3606670454545454	0.18181818181818182
79462	-0.2340673913043478	0.08695652173913043
131636	-0.15141136363636365	0.022727272727272728
130698	-0.13643666666666668	0.016666666666666666
90658	-0.3049928571428572	0.023809523809523808
14170	0.2191520833333333	0.3541666666666667
127101	-0.10183859649122806	0.017543859649122806
124822	0.08498902439024389	0.15853658536585366
131909	-0.12761636363636364	0.01818181818181818
122423	-0.17188275862068966	0.017241379310344827
105138	0.35735678391959785	0.31155778894472363
28056	0.22770538461538464	0.24615384615384617
120453	0.24169891304347824	0.2826086956521739
79163	0.29777567567567576	0.43243243243243246
25867	-0.15969052631578948	0.05263157894736842
68248	0.011870315789473684	0.00631578947368421
127523	-0.13097931034482757	0.10344827586206896
96176	0.20619811320754716	0.1509433962264151
9700	0.27416724137931026	0.3275862068965517
21570	0.04435722543352599	0.05202312138728324
38754	-0.7730409090909091	0.8636363636363636
91849	0.272145652173913	0.391304347826087
97038	-0.215819696969697	0.3181818181818182
29197	-0.25681578947368416	0.02631578947368421
97402	-0.03987333333333333	0.006060606060606061
58567	-0.11637790697674419	0.011627906976744186
131571	-0.19688372093023257	0.023255813953488372
73705	-0.1608047058823529	0.08235294117647059
136189	-0.17251136363636363	0.13636363636363635
32898	0.19422708333333333	0.16666666666666666
57412	0.23142537313432837	0.26865671641791045
118085	-0.16101127450980396	0.16911764705882354
99736	-0.05491014492753623	0.014492753623188406
122833	-0.4095215384615384	0.41025641025641024
26925	-0.11384647887323944	0.04225352112676056
73896	-0.08353626373626376	0.054945054945054944
101481	0.16718571428571427	0.21428571428571427
30606	-0.14042876712328767	0.0410958904109589
87891	0.7503173913043479	0.057971014492753624
52951	0.1648543859649123	0.3333333333333333
106641	-0.12054018691588783	0.08411214953271028
45722	-0.2184516129032258	0.16129032258064516
70172	0.07973928571428572	0.125
116764	-0.030859646017699107	0.03185840707964602
60023	0.5251434782608696	0.17391304347826086
80655	-0.3533678571428571	0.26785714285714285
125967	0.11775375	0.125
120631	0.3296338983050847	0.3220338983050847
66432	-0.11833	0.26666666666666666
124909	0.235412	0.36
55883	-0.22537727272727273	0.22727272727272727
96195	0.18867344632768362	0.24858757062146894
101249	0.044183793969849235	0.0728643216080402
5959	-0.11730869565217392	0.09420289855072464
5012	0.11549651162790694	0.1511627906976744
36028	0.21459038461538463	0.15384615384615385
71172	0.142625	0.21666666666666667
7659	0.2579918367346939	0.30612244897959184
93116	-0.07598137254901959	0.0784313725490196
11272	-0.12501839080459773	0.011494252873563218
15805	-0.13989299363057328	0.07643312101910828
58115	-0.243937037037037	0.1111111111111111
56798	-0.005042257597684515	0.015918958031837915
21104	-0.1555814814814815	0.07407407407407407
17969	0.2732275862068965	0.27586206896551724
88597	0.21692977528089885	0.30337078651685395
80149	0.17878686868686866	0.20202020202020202
38326	0.16592564102564103	0.08974358974358974
78770	-0.10394426229508197	0.03278688524590164
50519	-0.07740181818181817	0.00909090909090909
107828	-0.11147843137254904	0.10457516339869281
120118	0.1213285714285714	0.22448979591836735
57145	-0.10530090090090091	0.10810810810810811
108196	0.015467213114754097	0.14754098360655737
14563	0.29843035714285704	0.32142857142857145
100361	0.2821	0.3225806451612903
115762	0.4603294117647059	0.5
32437	0.217851948051948	0.2987012987012987
13823	0.33570502283105036	0.3470319634703196
65224	-0.1142098039215686	0.049019607843137254
71300	0.32949066666666665	0.25333333333333335
50961	-0.12421351351351352	0.1891891891891892
38346	-0.14403666666666667	0.03333333333333333
85082	-0.09213434343434346	0.005050505050505051
94175	-0.03950701357466064	0.006787330316742082
73806	0.18360549450549452	0.18681318681318682
24845	-0.028289419795221843	0.006825938566552901
45697	-0.24330000000000002	0.26
64867	-0.03143484848484848	0.045454545454545456
95584	0.19575920000000002	0.272
58199	0.57035625	0.0
134461	-0.32319189873417714	0.5367088607594936
21599	-0.13435902777777778	0.027777777777777776
47225	-0.05863898305084746	0.2542372881355932
97274	-0.04344850948509485	0.013550135501355014
89686	0.12956125	0.1375
127827	0.15878813559322033	0.13559322033898305
48156	-0.10968870967741934	0.11290322580645161
89545	-0.29972499999999996	0.09615384615384616
130246	-0.16016388888888894	0.2222222222222222
99727	0.25008292682926825	0.2926829268292683
37448	-0.057383823529411765	0.36764705882352944
14891	-0.00993076923076923	0.02564102564102564
75665	-0.13395375	0.0625
8430	0.2855119047619047	0.2857142857142857
77330	-0.14048561151079136	0.12949640287769784
73796	0.1417711111111111	0.17777777777777778
301	-0.06948373015873016	0.003968253968253968
62513	0.25414905660377357	0.18867924528301888
21701	0.1530375	0.16666666666666666
74890	-0.19602376237623764	0.13861386138613863
85069	0.3086095238095238	0.16666666666666666
2611	0.21661578947368423	0.2719298245614035
134425	-0.2752744186046511	0.06976744186046512
3450	0.35928275862068965	0.27586206896551724
3259	-0.17979701492537314	0.014925373134328358
7877	0.18591578947368426	0.24210526315789474
27066	-0.10545769230769232	0.038461538461538464
116086	-0.4108652173913043	0.2608695652173913
38731	0.38630588235294117	0.6470588235294118
58236	0.12460289855072464	0.2028985507246377
55634	-0.606260465116279	0.37209302325581395
11794	-0.08283629629629631	0.044444444444444446
964	0.07472235294117646	0.09411764705882353
87731	0.473523076923077	0.15384615384615385
102190	-0.11892500000000002	0.03125
123054	0.09240888888888887	0.15555555555555556
124296	0.0934718309859155	0.2112676056338028
38453	-0.24536428571428573	0.17857142857142858
23002	-0.22196065573770493	0.13114754098360656
31333	0.2858590909090909	0.29545454545454547
42907	0.154456338028169	0.30985915492957744
