agent_id,meme_id,reshared_by_agent,timestep
42.0,601,40.0,21
43.0,601,40.0,21
44.0,601,40.0,21
45.0,601,40.0,21
46.0,601,40.0,21
47.0,601,40.0,21
48.0,601,40.0,21
49.0,601,40.0,21
19.0,467,29.0,21
29.0,468,39.0,22
21.0,607,20.0,22
22.0,607,20.0,22
23.0,607,20.0,22
24.0,607,20.0,22
25.0,607,20.0,22
26.0,607,20.0,22
27.0,607,20.0,22
28.0,607,20.0,22
29.0,607,20.0,22
1.0,611,0.0,22
2.0,611,0.0,22
3.0,611,0.0,22
4.0,611,0.0,22
5.0,611,0.0,22
6.0,611,0.0,22
7.0,611,0.0,22
8.0,611,0.0,22
9.0,611,0.0,22
11.0,613,10.0,22
12.0,613,10.0,22
13.0,613,10.0,22
14.0,613,10.0,22
15.0,613,10.0,22
16.0,613,10.0,22
17.0,613,10.0,22
18.0,613,10.0,22
19.0,613,10.0,22
21.0,614,20.0,22
22.0,614,20.0,22
23.0,614,20.0,22
24.0,614,20.0,22
25.0,614,20.0,22
26.0,614,20.0,22
27.0,614,20.0,22
28.0,614,20.0,22
29.0,614,20.0,22
29.0,615,39.0,22
11.0,616,10.0,22
12.0,616,10.0,22
13.0,616,10.0,22
14.0,616,10.0,22
15.0,616,10.0,22
16.0,616,10.0,22
17.0,616,10.0,22
18.0,616,10.0,22
19.0,616,10.0,22
3.0,620,1h,22
19.0,620,1h,22
27.0,620,1h,22
29.0,620,1h,22
47.0,620,1h,22
0i,620,1h,22
31.0,621,30.0,22
32.0,621,30.0,22
33.0,621,30.0,22
34.0,621,30.0,22
35.0,621,30.0,22
36.0,621,30.0,22
37.0,621,30.0,22
38.0,621,30.0,22
39.0,621,30.0,22
1.0,625,0.0,22
2.0,625,0.0,22
3.0,625,0.0,22
4.0,625,0.0,22
5.0,625,0.0,22
6.0,625,0.0,22
7.0,625,0.0,22
8.0,625,0.0,22
9.0,625,0.0,22
31.0,627,30.0,22
32.0,627,30.0,22
33.0,627,30.0,22
34.0,627,30.0,22
35.0,627,30.0,22
36.0,627,30.0,22
37.0,627,30.0,22
38.0,627,30.0,22
39.0,627,30.0,22
1.0,628,0.0,22
2.0,628,0.0,22
3.0,628,0.0,22
4.0,628,0.0,22
5.0,628,0.0,22
6.0,628,0.0,22
7.0,628,0.0,22
8.0,628,0.0,22
9.0,628,0.0,22
1.0,629,0.0,22
2.0,629,0.0,22
3.0,629,0.0,22
4.0,629,0.0,22
5.0,629,0.0,22
6.0,629,0.0,22
7.0,629,0.0,22
8.0,629,0.0,22
9.0,629,0.0,22
19.0,524,29.0,22
31.0,631,30.0,22
32.0,631,30.0,22
33.0,631,30.0,22
34.0,631,30.0,22
35.0,631,30.0,22
36.0,631,30.0,22
37.0,631,30.0,22
38.0,631,30.0,22
39.0,631,30.0,22
9.0,632,19.0,22
11.0,351,10.0,22
12.0,351,10.0,22
13.0,351,10.0,22
14.0,351,10.0,22
15.0,351,10.0,22
16.0,351,10.0,22
17.0,351,10.0,22
18.0,351,10.0,22
19.0,351,10.0,22
21.0,639,20.0,23
22.0,639,20.0,23
23.0,639,20.0,23
24.0,639,20.0,23
25.0,639,20.0,23
26.0,639,20.0,23
27.0,639,20.0,23
28.0,639,20.0,23
29.0,639,20.0,23
41.0,642,40.0,23
42.0,642,40.0,23
43.0,642,40.0,23
44.0,642,40.0,23
45.0,642,40.0,23
46.0,642,40.0,23
47.0,642,40.0,23
48.0,642,40.0,23
49.0,642,40.0,23
21.0,648,20.0,23
22.0,648,20.0,23
23.0,648,20.0,23
24.0,648,20.0,23
25.0,648,20.0,23
26.0,648,20.0,23
27.0,648,20.0,23
28.0,648,20.0,23
29.0,648,20.0,23
9.0,652,19.0,23
31.0,656,30.0,23
32.0,656,30.0,23
33.0,656,30.0,23
34.0,656,30.0,23
35.0,656,30.0,23
36.0,656,30.0,23
37.0,656,30.0,23
38.0,656,30.0,23
39.0,656,30.0,23
3.0,657,1h,23
19.0,657,1h,23
27.0,657,1h,23
29.0,657,1h,23
47.0,657,1h,23
0i,657,1h,23
39.0,58,49.0,23
19.0,663,29.0,23
1.0,665,0.0,23
2.0,665,0.0,23
3.0,665,0.0,23
4.0,665,0.0,23
5.0,665,0.0,23
6.0,665,0.0,23
7.0,665,0.0,23
8.0,665,0.0,23
9.0,665,0.0,23
41.0,667,40.0,23
42.0,667,40.0,23
43.0,667,40.0,23
44.0,667,40.0,23
45.0,667,40.0,23
46.0,667,40.0,23
47.0,667,40.0,23
48.0,667,40.0,23
49.0,667,40.0,23
6.0,582,0i,23
10.0,582,0i,23
19.0,582,0i,23
21.0,582,0i,23
22.0,582,0i,23
27.0,582,0i,23
35.0,582,0i,23
44.0,582,0i,23
47.0,582,0i,23
1h,582,0i,23
31.0,672,30.0,24
32.0,672,30.0,24
33.0,672,30.0,24
34.0,672,30.0,24
35.0,672,30.0,24
36.0,672,30.0,24
37.0,672,30.0,24
38.0,672,30.0,24
39.0,672,30.0,24
9.0,681,19.0,24
21.0,683,20.0,24
22.0,683,20.0,24
23.0,683,20.0,24
24.0,683,20.0,24
25.0,683,20.0,24
26.0,683,20.0,24
27.0,683,20.0,24
28.0,683,20.0,24
29.0,683,20.0,24
21.0,685,20.0,24
22.0,685,20.0,24
23.0,685,20.0,24
24.0,685,20.0,24
25.0,685,20.0,24
26.0,685,20.0,24
27.0,685,20.0,24
28.0,685,20.0,24
29.0,685,20.0,24
21.0,688,20.0,24
22.0,688,20.0,24
23.0,688,20.0,24
24.0,688,20.0,24
25.0,688,20.0,24
26.0,688,20.0,24
27.0,688,20.0,24
28.0,688,20.0,24
29.0,688,20.0,24
3.0,582,1h,24
19.0,582,1h,24
27.0,582,1h,24
29.0,582,1h,24
47.0,582,1h,24
0i,582,1h,24
11.0,691,10.0,24
12.0,691,10.0,24
13.0,691,10.0,24
14.0,691,10.0,24
15.0,691,10.0,24
16.0,691,10.0,24
17.0,691,10.0,24
18.0,691,10.0,24
19.0,691,10.0,24
19.0,692,29.0,24
1.0,695,0.0,25
2.0,695,0.0,25
3.0,695,0.0,25
4.0,695,0.0,25
5.0,695,0.0,25
6.0,695,0.0,25
7.0,695,0.0,25
8.0,695,0.0,25
9.0,695,0.0,25
21.0,703,20.0,25
22.0,703,20.0,25
23.0,703,20.0,25
24.0,703,20.0,25
25.0,703,20.0,25
26.0,703,20.0,25
27.0,703,20.0,25
28.0,703,20.0,25
29.0,703,20.0,25
1.0,705,0.0,25
2.0,705,0.0,25
3.0,705,0.0,25
4.0,705,0.0,25
5.0,705,0.0,25
6.0,705,0.0,25
7.0,705,0.0,25
8.0,705,0.0,25
9.0,705,0.0,25
11.0,706,10.0,25
12.0,706,10.0,25
13.0,706,10.0,25
14.0,706,10.0,25
15.0,706,10.0,25
16.0,706,10.0,25
17.0,706,10.0,25
18.0,706,10.0,25
19.0,706,10.0,25
11.0,68,10.0,25
12.0,68,10.0,25
13.0,68,10.0,25
14.0,68,10.0,25
15.0,68,10.0,25
16.0,68,10.0,25
17.0,68,10.0,25
18.0,68,10.0,25
19.0,68,10.0,25
39.0,242,49.0,26
29.0,726,39.0,26
31.0,727,30.0,26
32.0,727,30.0,26
33.0,727,30.0,26
34.0,727,30.0,26
35.0,727,30.0,26
36.0,727,30.0,26
37.0,727,30.0,26
38.0,727,30.0,26
39.0,727,30.0,26
3.0,68,1h,26
19.0,68,1h,26
27.0,68,1h,26
29.0,68,1h,26
47.0,68,1h,26
0i,68,1h,26
1.0,729,0.0,26
2.0,729,0.0,26
3.0,729,0.0,26
4.0,729,0.0,26
5.0,729,0.0,26
6.0,729,0.0,26
7.0,729,0.0,26
8.0,729,0.0,26
9.0,729,0.0,26
31.0,730,30.0,26
32.0,730,30.0,26
33.0,730,30.0,26
34.0,730,30.0,26
35.0,730,30.0,26
36.0,730,30.0,26
37.0,730,30.0,26
38.0,730,30.0,26
39.0,730,30.0,26
21.0,733,20.0,26
22.0,733,20.0,26
23.0,733,20.0,26
24.0,733,20.0,26
25.0,733,20.0,26
26.0,733,20.0,26
27.0,733,20.0,26
28.0,733,20.0,26
29.0,733,20.0,26
19.0,68,29.0,26
6.0,496,0i,26
10.0,496,0i,26
19.0,496,0i,26
21.0,496,0i,26
22.0,496,0i,26
27.0,496,0i,26
35.0,496,0i,26
44.0,496,0i,26
47.0,496,0i,26
1h,496,0i,26
41.0,737,40.0,26
42.0,737,40.0,26
43.0,737,40.0,26
44.0,737,40.0,26
45.0,737,40.0,26
46.0,737,40.0,26
47.0,737,40.0,26
48.0,737,40.0,26
49.0,737,40.0,26
3.0,741,1h,26
19.0,741,1h,26
27.0,741,1h,26
29.0,741,1h,26
47.0,741,1h,26
0i,741,1h,26
39.0,742,49.0,26
6.0,743,0i,26
10.0,743,0i,26
19.0,743,0i,26
21.0,743,0i,26
22.0,743,0i,26
27.0,743,0i,26
35.0,743,0i,26
44.0,743,0i,26
47.0,743,0i,26
1h,743,0i,26
6.0,496,0i,26
10.0,496,0i,26
19.0,496,0i,26
21.0,496,0i,26
22.0,496,0i,26
27.0,496,0i,26
35.0,496,0i,26
44.0,496,0i,26
47.0,496,0i,26
1h,496,0i,26
1.0,747,0.0,26
2.0,747,0.0,26
3.0,747,0.0,26
4.0,747,0.0,26
5.0,747,0.0,26
6.0,747,0.0,26
7.0,747,0.0,26
8.0,747,0.0,26
9.0,747,0.0,26
11.0,750,10.0,26
12.0,750,10.0,26
13.0,750,10.0,26
14.0,750,10.0,26
15.0,750,10.0,26
16.0,750,10.0,26
17.0,750,10.0,26
18.0,750,10.0,26
19.0,750,10.0,26
11.0,68,10.0,27
12.0,68,10.0,27
13.0,68,10.0,27
14.0,68,10.0,27
15.0,68,10.0,27
16.0,68,10.0,27
17.0,68,10.0,27
18.0,68,10.0,27
19.0,68,10.0,27
9.0,754,19.0,27
29.0,242,39.0,27
41.0,756,40.0,27
42.0,756,40.0,27
43.0,756,40.0,27
44.0,756,40.0,27
45.0,756,40.0,27
46.0,756,40.0,27
47.0,756,40.0,27
48.0,756,40.0,27
49.0,756,40.0,27
1.0,761,0.0,27
2.0,761,0.0,27
3.0,761,0.0,27
4.0,761,0.0,27
5.0,761,0.0,27
6.0,761,0.0,27
7.0,761,0.0,27
8.0,761,0.0,27
9.0,761,0.0,27
1.0,765,0.0,27
2.0,765,0.0,27
3.0,765,0.0,27
4.0,765,0.0,27
5.0,765,0.0,27
6.0,765,0.0,27
7.0,765,0.0,27
8.0,765,0.0,27
9.0,765,0.0,27
3.0,152,1h,27
19.0,152,1h,27
27.0,152,1h,27
29.0,152,1h,27
47.0,152,1h,27
0i,152,1h,27
3.0,772,1h,27
19.0,772,1h,27
27.0,772,1h,27
29.0,772,1h,27
47.0,772,1h,27
0i,772,1h,27
3.0,778,1h,27
19.0,778,1h,27
27.0,778,1h,27
29.0,778,1h,27
47.0,778,1h,27
0i,778,1h,27
1.0,779,0.0,27
2.0,779,0.0,27
3.0,779,0.0,27
4.0,779,0.0,27
5.0,779,0.0,27
6.0,779,0.0,27
7.0,779,0.0,27
8.0,779,0.0,27
9.0,779,0.0,27
31.0,782,30.0,27
32.0,782,30.0,27
33.0,782,30.0,27
34.0,782,30.0,27
35.0,782,30.0,27
36.0,782,30.0,27
37.0,782,30.0,27
38.0,782,30.0,27
39.0,782,30.0,27
21.0,783,20.0,27
22.0,783,20.0,27
23.0,783,20.0,27
24.0,783,20.0,27
25.0,783,20.0,27
26.0,783,20.0,27
27.0,783,20.0,27
28.0,783,20.0,27
29.0,783,20.0,27
11.0,68,10.0,27
12.0,68,10.0,27
13.0,68,10.0,27
14.0,68,10.0,27
15.0,68,10.0,27
16.0,68,10.0,27
17.0,68,10.0,27
18.0,68,10.0,27
19.0,68,10.0,27
31.0,795,30.0,28
32.0,795,30.0,28
33.0,795,30.0,28
34.0,795,30.0,28
35.0,795,30.0,28
36.0,795,30.0,28
37.0,795,30.0,28
38.0,795,30.0,28
39.0,795,30.0,28
39.0,797,49.0,28
29.0,799,39.0,28
41.0,802,40.0,28
42.0,802,40.0,28
43.0,802,40.0,28
44.0,802,40.0,28
45.0,802,40.0,28
46.0,802,40.0,28
47.0,802,40.0,28
48.0,802,40.0,28
49.0,802,40.0,28
19.0,733,29.0,28
3.0,68,1h,28
19.0,68,1h,28
27.0,68,1h,28
29.0,68,1h,28
47.0,68,1h,28
0i,68,1h,28
29.0,806,39.0,28
31.0,807,30.0,28
32.0,807,30.0,28
33.0,807,30.0,28
34.0,807,30.0,28
35.0,807,30.0,28
36.0,807,30.0,28
37.0,807,30.0,28
38.0,807,30.0,28
39.0,807,30.0,28
9.0,811,19.0,28
31.0,815,30.0,28
32.0,815,30.0,28
33.0,815,30.0,28
34.0,815,30.0,28
35.0,815,30.0,28
36.0,815,30.0,28
37.0,815,30.0,28
38.0,815,30.0,28
39.0,815,30.0,28
39.0,642,49.0,28
3.0,817,1h,29
19.0,817,1h,29
27.0,817,1h,29
29.0,817,1h,29
47.0,817,1h,29
0i,817,1h,29
19.0,741,29.0,29
3.0,819,1h,29
19.0,819,1h,29
27.0,819,1h,29
29.0,819,1h,29
47.0,819,1h,29
0i,819,1h,29
1.0,820,0.0,29
2.0,820,0.0,29
3.0,820,0.0,29
4.0,820,0.0,29
5.0,820,0.0,29
6.0,820,0.0,29
7.0,820,0.0,29
8.0,820,0.0,29
9.0,820,0.0,29
31.0,826,30.0,29
32.0,826,30.0,29
33.0,826,30.0,29
34.0,826,30.0,29
35.0,826,30.0,29
36.0,826,30.0,29
37.0,826,30.0,29
38.0,826,30.0,29
39.0,826,30.0,29
29.0,827,39.0,29
9.0,496,19.0,29
29.0,832,39.0,29
6.0,838,0i,29
10.0,838,0i,29
19.0,838,0i,29
21.0,838,0i,29
22.0,838,0i,29
27.0,838,0i,29
35.0,838,0i,29
44.0,838,0i,29
47.0,838,0i,29
1h,838,0i,29
3.0,842,1h,30
19.0,842,1h,30
27.0,842,1h,30
29.0,842,1h,30
47.0,842,1h,30
0i,842,1h,30
31.0,843,30.0,30
32.0,843,30.0,30
33.0,843,30.0,30
34.0,843,30.0,30
35.0,843,30.0,30
36.0,843,30.0,30
37.0,843,30.0,30
38.0,843,30.0,30
39.0,843,30.0,30
6.0,657,0i,30
10.0,657,0i,30
19.0,657,0i,30
21.0,657,0i,30
22.0,657,0i,30
27.0,657,0i,30
35.0,657,0i,30
44.0,657,0i,30
47.0,657,0i,30
1h,657,0i,30
3.0,849,1h,30
19.0,849,1h,30
27.0,849,1h,30
29.0,849,1h,30
47.0,849,1h,30
0i,849,1h,30
1.0,855,0.0,30
2.0,855,0.0,30
3.0,855,0.0,30
4.0,855,0.0,30
5.0,855,0.0,30
6.0,855,0.0,30
7.0,855,0.0,30
8.0,855,0.0,30
9.0,855,0.0,30
19.0,832,29.0,30
29.0,242,39.0,30
3.0,861,1h,30
19.0,861,1h,30
27.0,861,1h,30
29.0,861,1h,30
47.0,861,1h,30
0i,861,1h,30
39.0,642,49.0,30
3.0,171,1h,30
19.0,171,1h,30
27.0,171,1h,30
29.0,171,1h,30
47.0,171,1h,30
0i,171,1h,30
31.0,865,30.0,30
32.0,865,30.0,30
33.0,865,30.0,30
34.0,865,30.0,30
35.0,865,30.0,30
36.0,865,30.0,30
37.0,865,30.0,30
38.0,865,30.0,30
39.0,865,30.0,30
9.0,741,19.0,31
6.0,869,0i,31
10.0,869,0i,31
19.0,869,0i,31
21.0,869,0i,31
22.0,869,0i,31
27.0,869,0i,31
35.0,869,0i,31
44.0,869,0i,31
47.0,869,0i,31
1h,869,0i,31
6.0,870,0i,31
10.0,870,0i,31
19.0,870,0i,31
21.0,870,0i,31
22.0,870,0i,31
27.0,870,0i,31
35.0,870,0i,31
44.0,870,0i,31
47.0,870,0i,31
1h,870,0i,31
1.0,872,0.0,31
2.0,872,0.0,31
3.0,872,0.0,31
4.0,872,0.0,31
5.0,872,0.0,31
6.0,872,0.0,31
7.0,872,0.0,31
8.0,872,0.0,31
9.0,872,0.0,31
31.0,873,30.0,31
32.0,873,30.0,31
33.0,873,30.0,31
34.0,873,30.0,31
35.0,873,30.0,31
36.0,873,30.0,31
37.0,873,30.0,31
38.0,873,30.0,31
39.0,873,30.0,31
11.0,875,10.0,31
12.0,875,10.0,31
13.0,875,10.0,31
14.0,875,10.0,31
15.0,875,10.0,31
16.0,875,10.0,31
17.0,875,10.0,31
18.0,875,10.0,31
19.0,875,10.0,31
19.0,879,29.0,31
9.0,838,19.0,31
11.0,880,10.0,31
12.0,880,10.0,31
13.0,880,10.0,31
14.0,880,10.0,31
15.0,880,10.0,31
16.0,880,10.0,31
17.0,880,10.0,31
18.0,880,10.0,31
19.0,880,10.0,31
39.0,882,49.0,31
29.0,884,39.0,31
21.0,885,20.0,31
22.0,885,20.0,31
23.0,885,20.0,31
24.0,885,20.0,31
25.0,885,20.0,31
26.0,885,20.0,31
27.0,885,20.0,31
28.0,885,20.0,31
29.0,885,20.0,31
6.0,886,0i,31
10.0,886,0i,31
19.0,886,0i,31
21.0,886,0i,31
22.0,886,0i,31
27.0,886,0i,31
35.0,886,0i,31
44.0,886,0i,31
47.0,886,0i,31
1h,886,0i,31
21.0,887,20.0,31
22.0,887,20.0,31
23.0,887,20.0,31
24.0,887,20.0,31
25.0,887,20.0,31
26.0,887,20.0,31
27.0,887,20.0,31
28.0,887,20.0,31
29.0,887,20.0,31
19.0,891,29.0,32
29.0,895,39.0,32
39.0,802,49.0,32
29.0,898,39.0,32
11.0,899,10.0,32
12.0,899,10.0,32
13.0,899,10.0,32
14.0,899,10.0,32
15.0,899,10.0,32
16.0,899,10.0,32
17.0,899,10.0,32
18.0,899,10.0,32
19.0,899,10.0,32
19.0,901,29.0,32
29.0,905,39.0,32
39.0,906,49.0,32
41.0,907,40.0,32
42.0,907,40.0,32
43.0,907,40.0,32
44.0,907,40.0,32
45.0,907,40.0,32
46.0,907,40.0,32
47.0,907,40.0,32
48.0,907,40.0,32
49.0,907,40.0,32
9.0,832,19.0,32
31.0,912,30.0,32
32.0,912,30.0,32
33.0,912,30.0,32
34.0,912,30.0,32
35.0,912,30.0,32
36.0,912,30.0,32
37.0,912,30.0,32
38.0,912,30.0,32
39.0,912,30.0,32
41.0,919,40.0,32
42.0,919,40.0,32
43.0,919,40.0,32
44.0,919,40.0,32
45.0,919,40.0,32
46.0,919,40.0,32
47.0,919,40.0,32
48.0,919,40.0,32
49.0,919,40.0,32
1.0,922,0.0,33
2.0,922,0.0,33
3.0,922,0.0,33
4.0,922,0.0,33
5.0,922,0.0,33
6.0,922,0.0,33
7.0,922,0.0,33
8.0,922,0.0,33
9.0,922,0.0,33
21.0,925,20.0,33
22.0,925,20.0,33
23.0,925,20.0,33
24.0,925,20.0,33
25.0,925,20.0,33
26.0,925,20.0,33
27.0,925,20.0,33
28.0,925,20.0,33
29.0,925,20.0,33
11.0,926,10.0,33
12.0,926,10.0,33
13.0,926,10.0,33
14.0,926,10.0,33
15.0,926,10.0,33
16.0,926,10.0,33
17.0,926,10.0,33
18.0,926,10.0,33
19.0,926,10.0,33
21.0,929,20.0,33
22.0,929,20.0,33
23.0,929,20.0,33
24.0,929,20.0,33
25.0,929,20.0,33
26.0,929,20.0,33
27.0,929,20.0,33
28.0,929,20.0,33
29.0,929,20.0,33
31.0,934,30.0,33
32.0,934,30.0,33
33.0,934,30.0,33
34.0,934,30.0,33
35.0,934,30.0,33
36.0,934,30.0,33
37.0,934,30.0,33
38.0,934,30.0,33
39.0,934,30.0,33
31.0,939,30.0,33
32.0,939,30.0,33
33.0,939,30.0,33
34.0,939,30.0,33
35.0,939,30.0,33
36.0,939,30.0,33
37.0,939,30.0,33
38.0,939,30.0,33
39.0,939,30.0,33
39.0,408,49.0,33
6.0,940,0i,33
10.0,940,0i,33
19.0,940,0i,33
21.0,940,0i,33
22.0,940,0i,33
27.0,940,0i,33
35.0,940,0i,33
44.0,940,0i,33
47.0,940,0i,33
1h,940,0i,33
11.0,941,10.0,33
12.0,941,10.0,33
13.0,941,10.0,33
14.0,941,10.0,33
15.0,941,10.0,33
16.0,941,10.0,33
17.0,941,10.0,33
18.0,941,10.0,33
19.0,941,10.0,33
39.0,943,49.0,33
6.0,948,0i,34
10.0,948,0i,34
19.0,948,0i,34
21.0,948,0i,34
22.0,948,0i,34
27.0,948,0i,34
35.0,948,0i,34
44.0,948,0i,34
47.0,948,0i,34
1h,948,0i,34
6.0,953,0i,34
10.0,953,0i,34
19.0,953,0i,34
21.0,953,0i,34
22.0,953,0i,34
27.0,953,0i,34
35.0,953,0i,34
44.0,953,0i,34
47.0,953,0i,34
1h,953,0i,34
21.0,956,20.0,34
22.0,956,20.0,34
23.0,956,20.0,34
24.0,956,20.0,34
25.0,956,20.0,34
26.0,956,20.0,34
27.0,956,20.0,34
28.0,956,20.0,34
29.0,956,20.0,34
41.0,957,40.0,34
42.0,957,40.0,34
43.0,957,40.0,34
44.0,957,40.0,34
45.0,957,40.0,34
46.0,957,40.0,34
47.0,957,40.0,34
48.0,957,40.0,34
49.0,957,40.0,34
6.0,958,0i,34
10.0,958,0i,34
19.0,958,0i,34
21.0,958,0i,34
22.0,958,0i,34
27.0,958,0i,34
35.0,958,0i,34
44.0,958,0i,34
47.0,958,0i,34
1h,958,0i,34
6.0,963,0i,34
10.0,963,0i,34
19.0,963,0i,34
21.0,963,0i,34
22.0,963,0i,34
27.0,963,0i,34
35.0,963,0i,34
44.0,963,0i,34
47.0,963,0i,34
1h,963,0i,34
41.0,967,40.0,34
42.0,967,40.0,34
43.0,967,40.0,34
44.0,967,40.0,34
45.0,967,40.0,34
46.0,967,40.0,34
47.0,967,40.0,34
48.0,967,40.0,34
49.0,967,40.0,34
11.0,496,10.0,34
12.0,496,10.0,34
13.0,496,10.0,34
14.0,496,10.0,34
15.0,496,10.0,34
16.0,496,10.0,34
17.0,496,10.0,34
18.0,496,10.0,34
19.0,496,10.0,34
31.0,972,30.0,34
32.0,972,30.0,34
33.0,972,30.0,34
34.0,972,30.0,34
35.0,972,30.0,34
36.0,972,30.0,34
37.0,972,30.0,34
38.0,972,30.0,34
39.0,972,30.0,34
6.0,973,0i,34
10.0,973,0i,34
19.0,973,0i,34
21.0,973,0i,34
22.0,973,0i,34
27.0,973,0i,34
35.0,973,0i,34
44.0,973,0i,34
47.0,973,0i,34
1h,973,0i,34
11.0,975,10.0,34
12.0,975,10.0,34
13.0,975,10.0,34
14.0,975,10.0,34
15.0,975,10.0,34
16.0,975,10.0,34
17.0,975,10.0,34
18.0,975,10.0,34
19.0,975,10.0,34
3.0,963,1h,35
19.0,963,1h,35
27.0,963,1h,35
29.0,963,1h,35
47.0,963,1h,35
0i,963,1h,35
3.0,870,1h,35
19.0,870,1h,35
27.0,870,1h,35
29.0,870,1h,35
47.0,870,1h,35
0i,870,1h,35
6.0,979,0i,35
10.0,979,0i,35
19.0,979,0i,35
21.0,979,0i,35
22.0,979,0i,35
27.0,979,0i,35
35.0,979,0i,35
44.0,979,0i,35
47.0,979,0i,35
1h,979,0i,35
19.0,861,29.0,35
29.0,939,39.0,35
39.0,984,49.0,35
1.0,987,0.0,35
2.0,987,0.0,35
3.0,987,0.0,35
4.0,987,0.0,35
5.0,987,0.0,35
6.0,987,0.0,35
7.0,987,0.0,35
8.0,987,0.0,35
9.0,987,0.0,35
29.0,993,39.0,35
29.0,972,39.0,35
41.0,997,40.0,36
42.0,997,40.0,36
43.0,997,40.0,36
44.0,997,40.0,36
45.0,997,40.0,36
46.0,997,40.0,36
47.0,997,40.0,36
48.0,997,40.0,36
49.0,997,40.0,36
21.0,999,20.0,36
22.0,999,20.0,36
23.0,999,20.0,36
24.0,999,20.0,36
25.0,999,20.0,36
26.0,999,20.0,36
27.0,999,20.0,36
28.0,999,20.0,36
29.0,999,20.0,36
3.0,1001,1h,36
19.0,1001,1h,36
27.0,1001,1h,36
29.0,1001,1h,36
47.0,1001,1h,36
0i,1001,1h,36
11.0,1010,10.0,36
12.0,1010,10.0,36
13.0,1010,10.0,36
14.0,1010,10.0,36
15.0,1010,10.0,36
16.0,1010,10.0,36
17.0,1010,10.0,36
18.0,1010,10.0,36
19.0,1010,10.0,36
31.0,1015,30.0,36
32.0,1015,30.0,36
33.0,1015,30.0,36
34.0,1015,30.0,36
35.0,1015,30.0,36
36.0,1015,30.0,36
37.0,1015,30.0,36
38.0,1015,30.0,36
39.0,1015,30.0,36
3.0,1016,1h,36
19.0,1016,1h,36
27.0,1016,1h,36
29.0,1016,1h,36
47.0,1016,1h,36
0i,1016,1h,36
6.0,1022,0i,36
10.0,1022,0i,36
19.0,1022,0i,36
21.0,1022,0i,36
22.0,1022,0i,36
27.0,1022,0i,36
35.0,1022,0i,36
44.0,1022,0i,36
47.0,1022,0i,36
1h,1022,0i,36
31.0,1023,30.0,36
32.0,1023,30.0,36
33.0,1023,30.0,36
34.0,1023,30.0,36
35.0,1023,30.0,36
36.0,1023,30.0,36
37.0,1023,30.0,36
38.0,1023,30.0,36
39.0,1023,30.0,36
1.0,1031,0.0,36
2.0,1031,0.0,36
3.0,1031,0.0,36
4.0,1031,0.0,36
5.0,1031,0.0,36
6.0,1031,0.0,36
7.0,1031,0.0,36
8.0,1031,0.0,36
9.0,1031,0.0,36
29.0,1023,39.0,36
3.0,1036,1h,37
19.0,1036,1h,37
27.0,1036,1h,37
29.0,1036,1h,37
47.0,1036,1h,37
0i,1036,1h,37
6.0,817,0i,37
10.0,817,0i,37
19.0,817,0i,37
21.0,817,0i,37
22.0,817,0i,37
27.0,817,0i,37
35.0,817,0i,37
44.0,817,0i,37
47.0,817,0i,37
1h,817,0i,37
31.0,1038,30.0,37
32.0,1038,30.0,37
33.0,1038,30.0,37
34.0,1038,30.0,37
35.0,1038,30.0,37
36.0,1038,30.0,37
37.0,1038,30.0,37
38.0,1038,30.0,37
39.0,1038,30.0,37
11.0,870,10.0,37
12.0,870,10.0,37
13.0,870,10.0,37
14.0,870,10.0,37
15.0,870,10.0,37
16.0,870,10.0,37
17.0,870,10.0,37
18.0,870,10.0,37
19.0,870,10.0,37
19.0,1040,29.0,37
3.0,1042,1h,37
19.0,1042,1h,37
27.0,1042,1h,37
29.0,1042,1h,37
47.0,1042,1h,37
0i,1042,1h,37
9.0,979,19.0,37
21.0,1056,20.0,37
22.0,1056,20.0,37
23.0,1056,20.0,37
24.0,1056,20.0,37
25.0,1056,20.0,37
26.0,1056,20.0,37
27.0,1056,20.0,37
28.0,1056,20.0,37
29.0,1056,20.0,37
6.0,1057,0i,37
10.0,1057,0i,37
19.0,1057,0i,37
21.0,1057,0i,37
22.0,1057,0i,37
27.0,1057,0i,37
35.0,1057,0i,37
44.0,1057,0i,37
47.0,1057,0i,37
1h,1057,0i,37
39.0,967,49.0,37
39.0,1063,49.0,37
39.0,802,49.0,38
39.0,642,49.0,38
41.0,1073,40.0,38
42.0,1073,40.0,38
43.0,1073,40.0,38
44.0,1073,40.0,38
45.0,1073,40.0,38
46.0,1073,40.0,38
47.0,1073,40.0,38
48.0,1073,40.0,38
49.0,1073,40.0,38
11.0,973,10.0,38
12.0,973,10.0,38
13.0,973,10.0,38
14.0,973,10.0,38
15.0,973,10.0,38
16.0,973,10.0,38
17.0,973,10.0,38
18.0,973,10.0,38
19.0,973,10.0,38
31.0,1077,30.0,38
32.0,1077,30.0,38
33.0,1077,30.0,38
34.0,1077,30.0,38
35.0,1077,30.0,38
36.0,1077,30.0,38
37.0,1077,30.0,38
38.0,1077,30.0,38
39.0,1077,30.0,38
1.0,1078,0.0,38
2.0,1078,0.0,38
3.0,1078,0.0,38
4.0,1078,0.0,38
5.0,1078,0.0,38
6.0,1078,0.0,38
7.0,1078,0.0,38
8.0,1078,0.0,38
9.0,1078,0.0,38
6.0,1079,0i,38
10.0,1079,0i,38
