agent_id,meme_id,reshared_by_agent,timestep
9.0,534,0h,19
14.0,534,0h,19
19.0,534,0h,19
34.0,534,0h,19
1l,534,0h,19
11.0,536,10.0,19
12.0,536,10.0,19
13.0,536,10.0,19
14.0,536,10.0,19
15.0,536,10.0,19
16.0,536,10.0,19
17.0,536,10.0,19
18.0,536,10.0,19
19.0,536,10.0,19
9.0,537,0h,19
14.0,537,0h,19
19.0,537,0h,19
34.0,537,0h,19
1l,537,0h,19
31.0,538,30.0,19
32.0,538,30.0,19
33.0,538,30.0,19
34.0,538,30.0,19
35.0,538,30.0,19
36.0,538,30.0,19
37.0,538,30.0,19
38.0,538,30.0,19
39.0,538,30.0,19
19.0,539,29.0,19
1.0,540,0.0,19
2.0,540,0.0,19
3.0,540,0.0,19
4.0,540,0.0,19
5.0,540,0.0,19
6.0,540,0.0,19
7.0,540,0.0,19
8.0,540,0.0,19
9.0,540,0.0,19
11.0,541,10.0,19
12.0,541,10.0,19
13.0,541,10.0,19
14.0,541,10.0,19
15.0,541,10.0,19
16.0,541,10.0,19
17.0,541,10.0,19
18.0,541,10.0,19
19.0,541,10.0,19
1.0,543,0.0,19
2.0,543,0.0,19
3.0,543,0.0,19
4.0,543,0.0,19
5.0,543,0.0,19
6.0,543,0.0,19
7.0,543,0.0,19
8.0,543,0.0,19
9.0,543,0.0,19
1.0,550,0.0,19
2.0,550,0.0,19
3.0,550,0.0,19
4.0,550,0.0,19
5.0,550,0.0,19
6.0,550,0.0,19
7.0,550,0.0,19
8.0,550,0.0,19
9.0,550,0.0,19
1.0,553,0.0,19
2.0,553,0.0,19
3.0,553,0.0,19
4.0,553,0.0,19
5.0,553,0.0,19
6.0,553,0.0,19
7.0,553,0.0,19
8.0,553,0.0,19
9.0,553,0.0,19
41.0,554,40.0,19
42.0,554,40.0,19
43.0,554,40.0,19
44.0,554,40.0,19
45.0,554,40.0,19
46.0,554,40.0,19
47.0,554,40.0,19
48.0,554,40.0,19
49.0,554,40.0,19
1.0,555,0.0,19
2.0,555,0.0,19
3.0,555,0.0,19
4.0,555,0.0,19
5.0,555,0.0,19
6.0,555,0.0,19
7.0,555,0.0,19
8.0,555,0.0,19
9.0,555,0.0,19
9.0,189,0h,20
14.0,189,0h,20
19.0,189,0h,20
34.0,189,0h,20
1l,189,0h,20
19.0,529,29.0,20
21.0,559,20.0,20
22.0,559,20.0,20
23.0,559,20.0,20
24.0,559,20.0,20
25.0,559,20.0,20
26.0,559,20.0,20
27.0,559,20.0,20
28.0,559,20.0,20
29.0,559,20.0,20
9.0,233,0h,20
14.0,233,0h,20
19.0,233,0h,20
34.0,233,0h,20
1l,233,0h,20
19.0,560,29.0,20
9.0,561,0h,20
14.0,561,0h,20
19.0,561,0h,20
34.0,561,0h,20
1l,561,0h,20
41.0,563,40.0,20
42.0,563,40.0,20
43.0,563,40.0,20
44.0,563,40.0,20
45.0,563,40.0,20
46.0,563,40.0,20
47.0,563,40.0,20
48.0,563,40.0,20
49.0,563,40.0,20
31.0,565,30.0,20
32.0,565,30.0,20
33.0,565,30.0,20
34.0,565,30.0,20
35.0,565,30.0,20
36.0,565,30.0,20
37.0,565,30.0,20
38.0,565,30.0,20
39.0,565,30.0,20
1.0,572,0.0,20
2.0,572,0.0,20
3.0,572,0.0,20
4.0,572,0.0,20
5.0,572,0.0,20
6.0,572,0.0,20
7.0,572,0.0,20
8.0,572,0.0,20
9.0,572,0.0,20
9.0,529,19.0,20
39.0,435,49.0,20
41.0,580,40.0,20
42.0,580,40.0,20
43.0,580,40.0,20
44.0,580,40.0,20
45.0,580,40.0,20
46.0,580,40.0,20
47.0,580,40.0,20
48.0,580,40.0,20
49.0,580,40.0,20
5.0,583,1l,21
7.0,583,1l,21
16.0,583,1l,21
47.0,583,1l,21
0h,583,1l,21
11.0,589,10.0,21
12.0,589,10.0,21
13.0,589,10.0,21
14.0,589,10.0,21
15.0,589,10.0,21
16.0,589,10.0,21
17.0,589,10.0,21
18.0,589,10.0,21
19.0,589,10.0,21
9.0,61,19.0,21
31.0,591,30.0,21
32.0,591,30.0,21
33.0,591,30.0,21
34.0,591,30.0,21
35.0,591,30.0,21
36.0,591,30.0,21
37.0,591,30.0,21
38.0,591,30.0,21
39.0,591,30.0,21
39.0,358,49.0,21
9.0,426,0h,21
14.0,426,0h,21
19.0,426,0h,21
34.0,426,0h,21
1l,426,0h,21
31.0,592,30.0,21
32.0,592,30.0,21
33.0,592,30.0,21
34.0,592,30.0,21
35.0,592,30.0,21
36.0,592,30.0,21
37.0,592,30.0,21
38.0,592,30.0,21
39.0,592,30.0,21
1.0,594,0.0,21
2.0,594,0.0,21
3.0,594,0.0,21
4.0,594,0.0,21
5.0,594,0.0,21
6.0,594,0.0,21
7.0,594,0.0,21
8.0,594,0.0,21
9.0,594,0.0,21
11.0,595,10.0,21
12.0,595,10.0,21
13.0,595,10.0,21
14.0,595,10.0,21
15.0,595,10.0,21
16.0,595,10.0,21
17.0,595,10.0,21
18.0,595,10.0,21
19.0,595,10.0,21
19.0,600,29.0,21
39.0,528,49.0,21
29.0,607,39.0,21
29.0,565,39.0,21
21.0,609,20.0,22
22.0,609,20.0,22
23.0,609,20.0,22
24.0,609,20.0,22
25.0,609,20.0,22
26.0,609,20.0,22
27.0,609,20.0,22
28.0,609,20.0,22
29.0,609,20.0,22
1.0,611,0.0,22
2.0,611,0.0,22
3.0,611,0.0,22
4.0,611,0.0,22
5.0,611,0.0,22
6.0,611,0.0,22
7.0,611,0.0,22
8.0,611,0.0,22
9.0,611,0.0,22
29.0,613,39.0,22
5.0,71,1l,22
7.0,71,1l,22
16.0,71,1l,22
47.0,71,1l,22
0h,71,1l,22
1.0,619,0.0,22
2.0,619,0.0,22
3.0,619,0.0,22
4.0,619,0.0,22
5.0,619,0.0,22
6.0,619,0.0,22
7.0,619,0.0,22
8.0,619,0.0,22
9.0,619,0.0,22
19.0,621,29.0,22
39.0,528,49.0,22
11.0,622,10.0,22
12.0,622,10.0,22
13.0,622,10.0,22
14.0,622,10.0,22
15.0,622,10.0,22
16.0,622,10.0,22
17.0,622,10.0,22
18.0,622,10.0,22
19.0,622,10.0,22
19.0,626,29.0,22
9.0,627,19.0,22
1.0,629,0.0,22
2.0,629,0.0,22
3.0,629,0.0,22
4.0,629,0.0,22
5.0,629,0.0,22
6.0,629,0.0,22
7.0,629,0.0,22
8.0,629,0.0,22
9.0,629,0.0,22
31.0,630,30.0,22
32.0,630,30.0,22
33.0,630,30.0,22
34.0,630,30.0,22
35.0,630,30.0,22
36.0,630,30.0,22
37.0,630,30.0,22
38.0,630,30.0,22
39.0,630,30.0,22
9.0,631,19.0,22
39.0,632,49.0,22
9.0,634,19.0,22
11.0,636,10.0,22
12.0,636,10.0,22
13.0,636,10.0,22
14.0,636,10.0,22
15.0,636,10.0,22
16.0,636,10.0,22
17.0,636,10.0,22
18.0,636,10.0,22
19.0,636,10.0,22
21.0,640,20.0,23
22.0,640,20.0,23
23.0,640,20.0,23
24.0,640,20.0,23
25.0,640,20.0,23
26.0,640,20.0,23
27.0,640,20.0,23
28.0,640,20.0,23
29.0,640,20.0,23
41.0,645,40.0,23
42.0,645,40.0,23
43.0,645,40.0,23
44.0,645,40.0,23
45.0,645,40.0,23
46.0,645,40.0,23
47.0,645,40.0,23
48.0,645,40.0,23
49.0,645,40.0,23
41.0,648,40.0,23
42.0,648,40.0,23
43.0,648,40.0,23
44.0,648,40.0,23
45.0,648,40.0,23
46.0,648,40.0,23
47.0,648,40.0,23
48.0,648,40.0,23
49.0,648,40.0,23
11.0,649,10.0,23
12.0,649,10.0,23
13.0,649,10.0,23
14.0,649,10.0,23
15.0,649,10.0,23
16.0,649,10.0,23
17.0,649,10.0,23
18.0,649,10.0,23
19.0,649,10.0,23
31.0,656,30.0,23
32.0,656,30.0,23
33.0,656,30.0,23
34.0,656,30.0,23
35.0,656,30.0,23
36.0,656,30.0,23
37.0,656,30.0,23
38.0,656,30.0,23
39.0,656,30.0,23
1.0,657,0.0,23
2.0,657,0.0,23
3.0,657,0.0,23
4.0,657,0.0,23
5.0,657,0.0,23
6.0,657,0.0,23
7.0,657,0.0,23
8.0,657,0.0,23
9.0,657,0.0,23
19.0,658,29.0,23
41.0,673,40.0,23
42.0,673,40.0,23
43.0,673,40.0,23
44.0,673,40.0,23
45.0,673,40.0,23
46.0,673,40.0,23
47.0,673,40.0,23
48.0,673,40.0,23
49.0,673,40.0,23
21.0,675,20.0,23
22.0,675,20.0,23
23.0,675,20.0,23
24.0,675,20.0,23
25.0,675,20.0,23
26.0,675,20.0,23
27.0,675,20.0,23
28.0,675,20.0,23
29.0,675,20.0,23
11.0,677,10.0,24
12.0,677,10.0,24
13.0,677,10.0,24
14.0,677,10.0,24
15.0,677,10.0,24
16.0,677,10.0,24
17.0,677,10.0,24
18.0,677,10.0,24
19.0,677,10.0,24
31.0,678,30.0,24
32.0,678,30.0,24
33.0,678,30.0,24
34.0,678,30.0,24
35.0,678,30.0,24
36.0,678,30.0,24
37.0,678,30.0,24
38.0,678,30.0,24
39.0,678,30.0,24
39.0,681,49.0,24
9.0,71,0h,24
14.0,71,0h,24
19.0,71,0h,24
34.0,71,0h,24
1l,71,0h,24
19.0,530,29.0,24
19.0,688,29.0,24
5.0,690,1l,24
7.0,690,1l,24
16.0,690,1l,24
47.0,690,1l,24
0h,690,1l,24
5.0,71,1l,24
7.0,71,1l,24
16.0,71,1l,24
47.0,71,1l,24
0h,71,1l,24
19.0,693,29.0,24
19.0,529,29.0,24
11.0,694,10.0,24
12.0,694,10.0,24
13.0,694,10.0,24
14.0,694,10.0,24
15.0,694,10.0,24
16.0,694,10.0,24
17.0,694,10.0,24
18.0,694,10.0,24
19.0,694,10.0,24
31.0,695,30.0,24
32.0,695,30.0,24
33.0,695,30.0,24
34.0,695,30.0,24
35.0,695,30.0,24
36.0,695,30.0,24
37.0,695,30.0,24
38.0,695,30.0,24
39.0,695,30.0,24
31.0,696,30.0,24
32.0,696,30.0,24
33.0,696,30.0,24
34.0,696,30.0,24
35.0,696,30.0,24
36.0,696,30.0,24
37.0,696,30.0,24
38.0,696,30.0,24
39.0,696,30.0,24
31.0,711,30.0,25
32.0,711,30.0,25
33.0,711,30.0,25
34.0,711,30.0,25
35.0,711,30.0,25
36.0,711,30.0,25
37.0,711,30.0,25
38.0,711,30.0,25
39.0,711,30.0,25
29.0,696,39.0,25
31.0,714,30.0,25
32.0,714,30.0,25
33.0,714,30.0,25
34.0,714,30.0,25
35.0,714,30.0,25
36.0,714,30.0,25
37.0,714,30.0,25
38.0,714,30.0,25
39.0,714,30.0,25
21.0,716,20.0,25
22.0,716,20.0,25
23.0,716,20.0,25
24.0,716,20.0,25
25.0,716,20.0,25
26.0,716,20.0,25
27.0,716,20.0,25
28.0,716,20.0,25
29.0,716,20.0,25
41.0,721,40.0,25
42.0,721,40.0,25
43.0,721,40.0,25
44.0,721,40.0,25
45.0,721,40.0,25
46.0,721,40.0,25
47.0,721,40.0,25
48.0,721,40.0,25
49.0,721,40.0,25
19.0,518,29.0,25
11.0,728,10.0,25
12.0,728,10.0,25
13.0,728,10.0,25
14.0,728,10.0,25
15.0,728,10.0,25
16.0,728,10.0,25
17.0,728,10.0,25
18.0,728,10.0,25
19.0,728,10.0,25
31.0,732,30.0,25
32.0,732,30.0,25
33.0,732,30.0,25
34.0,732,30.0,25
35.0,732,30.0,25
36.0,732,30.0,25
37.0,732,30.0,25
38.0,732,30.0,25
39.0,732,30.0,25
41.0,733,40.0,25
42.0,733,40.0,25
43.0,733,40.0,25
44.0,733,40.0,25
45.0,733,40.0,25
46.0,733,40.0,25
47.0,733,40.0,25
48.0,733,40.0,25
49.0,733,40.0,25
21.0,734,20.0,25
22.0,734,20.0,25
23.0,734,20.0,25
24.0,734,20.0,25
25.0,734,20.0,25
26.0,734,20.0,25
27.0,734,20.0,25
28.0,734,20.0,25
29.0,734,20.0,25
41.0,736,40.0,25
42.0,736,40.0,25
43.0,736,40.0,25
44.0,736,40.0,25
45.0,736,40.0,25
46.0,736,40.0,25
47.0,736,40.0,25
48.0,736,40.0,25
49.0,736,40.0,25
9.0,71,0h,26
14.0,71,0h,26
19.0,71,0h,26
34.0,71,0h,26
1l,71,0h,26
9.0,690,0h,26
14.0,690,0h,26
19.0,690,0h,26
34.0,690,0h,26
1l,690,0h,26
11.0,740,10.0,26
12.0,740,10.0,26
13.0,740,10.0,26
14.0,740,10.0,26
15.0,740,10.0,26
16.0,740,10.0,26
17.0,740,10.0,26
18.0,740,10.0,26
19.0,740,10.0,26
9.0,749,19.0,26
19.0,756,29.0,26
9.0,760,0h,26
14.0,760,0h,26
19.0,760,0h,26
34.0,760,0h,26
1l,760,0h,26
11.0,767,10.0,27
12.0,767,10.0,27
13.0,767,10.0,27
14.0,767,10.0,27
15.0,767,10.0,27
16.0,767,10.0,27
17.0,767,10.0,27
18.0,767,10.0,27
19.0,767,10.0,27
29.0,768,39.0,27
1.0,769,0.0,27
2.0,769,0.0,27
3.0,769,0.0,27
4.0,769,0.0,27
5.0,769,0.0,27
6.0,769,0.0,27
7.0,769,0.0,27
8.0,769,0.0,27
9.0,769,0.0,27
41.0,771,40.0,27
42.0,771,40.0,27
43.0,771,40.0,27
44.0,771,40.0,27
45.0,771,40.0,27
46.0,771,40.0,27
47.0,771,40.0,27
48.0,771,40.0,27
49.0,771,40.0,27
9.0,773,0h,27
14.0,773,0h,27
19.0,773,0h,27
34.0,773,0h,27
1l,773,0h,27
19.0,774,29.0,27
9.0,426,0h,27
14.0,426,0h,27
19.0,426,0h,27
34.0,426,0h,27
1l,426,0h,27
5.0,781,1l,27
7.0,781,1l,27
16.0,781,1l,27
47.0,781,1l,27
0h,781,1l,27
41.0,795,40.0,27
42.0,795,40.0,27
43.0,795,40.0,27
44.0,795,40.0,27
45.0,795,40.0,27
46.0,795,40.0,27
47.0,795,40.0,27
48.0,795,40.0,27
49.0,795,40.0,27
29.0,801,39.0,27
39.0,802,49.0,27
31.0,814,30.0,28
32.0,814,30.0,28
33.0,814,30.0,28
34.0,814,30.0,28
35.0,814,30.0,28
36.0,814,30.0,28
37.0,814,30.0,28
38.0,814,30.0,28
39.0,814,30.0,28
39.0,648,49.0,28
41.0,816,40.0,28
42.0,816,40.0,28
43.0,816,40.0,28
44.0,816,40.0,28
45.0,816,40.0,28
46.0,816,40.0,28
47.0,816,40.0,28
48.0,816,40.0,28
49.0,816,40.0,28
39.0,528,49.0,28
1.0,820,0.0,28
2.0,820,0.0,28
3.0,820,0.0,28
4.0,820,0.0,28
5.0,820,0.0,28
6.0,820,0.0,28
7.0,820,0.0,28
8.0,820,0.0,28
9.0,820,0.0,28
21.0,826,20.0,28
22.0,826,20.0,28
23.0,826,20.0,28
24.0,826,20.0,28
25.0,826,20.0,28
26.0,826,20.0,28
27.0,826,20.0,28
28.0,826,20.0,28
29.0,826,20.0,28
41.0,833,40.0,29
42.0,833,40.0,29
43.0,833,40.0,29
44.0,833,40.0,29
45.0,833,40.0,29
46.0,833,40.0,29
47.0,833,40.0,29
48.0,833,40.0,29
49.0,833,40.0,29
9.0,835,0h,29
14.0,835,0h,29
19.0,835,0h,29
34.0,835,0h,29
1l,835,0h,29
11.0,837,10.0,29
12.0,837,10.0,29
13.0,837,10.0,29
14.0,837,10.0,29
15.0,837,10.0,29
16.0,837,10.0,29
17.0,837,10.0,29
18.0,837,10.0,29
19.0,837,10.0,29
19.0,839,29.0,29
39.0,841,49.0,29
9.0,781,0h,29
14.0,781,0h,29
19.0,781,0h,29
34.0,781,0h,29
1l,781,0h,29
29.0,847,39.0,29
5.0,848,1l,29
7.0,848,1l,29
16.0,848,1l,29
47.0,848,1l,29
0h,848,1l,29
1.0,853,0.0,30
2.0,853,0.0,30
3.0,853,0.0,30
4.0,853,0.0,30
5.0,853,0.0,30
6.0,853,0.0,30
7.0,853,0.0,30
8.0,853,0.0,30
9.0,853,0.0,30
19.0,716,29.0,30
9.0,858,19.0,30
31.0,859,30.0,30
32.0,859,30.0,30
33.0,859,30.0,30
34.0,859,30.0,30
35.0,859,30.0,30
36.0,859,30.0,30
37.0,859,30.0,30
38.0,859,30.0,30
39.0,859,30.0,30
9.0,864,19.0,30
31.0,865,30.0,30
32.0,865,30.0,30
33.0,865,30.0,30
34.0,865,30.0,30
35.0,865,30.0,30
36.0,865,30.0,30
37.0,865,30.0,30
38.0,865,30.0,30
39.0,865,30.0,30
1.0,866,0.0,30
2.0,866,0.0,30
3.0,866,0.0,30
4.0,866,0.0,30
5.0,866,0.0,30
6.0,866,0.0,30
7.0,866,0.0,30
8.0,866,0.0,30
9.0,866,0.0,30
39.0,563,49.0,30
29.0,873,39.0,30
21.0,878,20.0,30
22.0,878,20.0,30
23.0,878,20.0,30
24.0,878,20.0,30
25.0,878,20.0,30
26.0,878,20.0,30
27.0,878,20.0,30
28.0,878,20.0,30
29.0,878,20.0,30
41.0,880,40.0,30
42.0,880,40.0,30
43.0,880,40.0,30
44.0,880,40.0,30
45.0,880,40.0,30
46.0,880,40.0,30
47.0,880,40.0,30
48.0,880,40.0,30
49.0,880,40.0,30
41.0,883,40.0,31
42.0,883,40.0,31
43.0,883,40.0,31
44.0,883,40.0,31
45.0,883,40.0,31
46.0,883,40.0,31
47.0,883,40.0,31
48.0,883,40.0,31
49.0,883,40.0,31
21.0,884,20.0,31
22.0,884,20.0,31
23.0,884,20.0,31
24.0,884,20.0,31
25.0,884,20.0,31
26.0,884,20.0,31
27.0,884,20.0,31
28.0,884,20.0,31
29.0,884,20.0,31
41.0,885,40.0,31
42.0,885,40.0,31
43.0,885,40.0,31
44.0,885,40.0,31
45.0,885,40.0,31
46.0,885,40.0,31
47.0,885,40.0,31
48.0,885,40.0,31
49.0,885,40.0,31
9.0,886,19.0,31
5.0,690,1l,31
7.0,690,1l,31
16.0,690,1l,31
47.0,690,1l,31
0h,690,1l,31
21.0,887,20.0,31
22.0,887,20.0,31
23.0,887,20.0,31
24.0,887,20.0,31
25.0,887,20.0,31
26.0,887,20.0,31
27.0,887,20.0,31
28.0,887,20.0,31
29.0,887,20.0,31
21.0,888,20.0,31
22.0,888,20.0,31
23.0,888,20.0,31
24.0,888,20.0,31
25.0,888,20.0,31
26.0,888,20.0,31
27.0,888,20.0,31
28.0,888,20.0,31
29.0,888,20.0,31
19.0,891,29.0,31
39.0,892,49.0,31
9.0,900,0h,31
14.0,900,0h,31
19.0,900,0h,31
34.0,900,0h,31
1l,900,0h,31
19.0,887,29.0,31
31.0,905,30.0,31
32.0,905,30.0,31
33.0,905,30.0,31
34.0,905,30.0,31
35.0,905,30.0,31
36.0,905,30.0,31
37.0,905,30.0,31
38.0,905,30.0,31
39.0,905,30.0,31
19.0,887,29.0,32
31.0,908,30.0,32
32.0,908,30.0,32
33.0,908,30.0,32
34.0,908,30.0,32
35.0,908,30.0,32
36.0,908,30.0,32
37.0,908,30.0,32
38.0,908,30.0,32
39.0,908,30.0,32
9.0,71,0h,32
14.0,71,0h,32
19.0,71,0h,32
34.0,71,0h,32
1l,71,0h,32
21.0,912,20.0,32
22.0,912,20.0,32
23.0,912,20.0,32
24.0,912,20.0,32
25.0,912,20.0,32
26.0,912,20.0,32
27.0,912,20.0,32
28.0,912,20.0,32
29.0,912,20.0,32
39.0,733,49.0,32
1.0,917,0.0,32
2.0,917,0.0,32
3.0,917,0.0,32
4.0,917,0.0,32
5.0,917,0.0,32
6.0,917,0.0,32
7.0,917,0.0,32
8.0,917,0.0,32
9.0,917,0.0,32
9.0,921,0h,32
14.0,921,0h,32
19.0,921,0h,32
34.0,921,0h,32
1l,921,0h,32
11.0,927,10.0,32
12.0,927,10.0,32
13.0,927,10.0,32
14.0,927,10.0,32
15.0,927,10.0,32
16.0,927,10.0,32
17.0,927,10.0,32
18.0,927,10.0,32
19.0,927,10.0,32
19.0,934,29.0,32
9.0,921,19.0,32
21.0,935,20.0,32
22.0,935,20.0,32
23.0,935,20.0,32
24.0,935,20.0,32
25.0,935,20.0,32
26.0,935,20.0,32
27.0,935,20.0,32
28.0,935,20.0,32
29.0,935,20.0,32
11.0,938,10.0,32
12.0,938,10.0,32
13.0,938,10.0,32
14.0,938,10.0,32
15.0,938,10.0,32
16.0,938,10.0,32
17.0,938,10.0,32
18.0,938,10.0,32
19.0,938,10.0,32
5.0,939,1l,33
7.0,939,1l,33
16.0,939,1l,33
47.0,939,1l,33
0h,939,1l,33
5.0,943,1l,33
7.0,943,1l,33
16.0,943,1l,33
47.0,943,1l,33
0h,943,1l,33
29.0,949,39.0,33
31.0,951,30.0,33
32.0,951,30.0,33
33.0,951,30.0,33
34.0,951,30.0,33
35.0,951,30.0,33
36.0,951,30.0,33
37.0,951,30.0,33
38.0,951,30.0,33
39.0,951,30.0,33
11.0,953,10.0,33
12.0,953,10.0,33
13.0,953,10.0,33
14.0,953,10.0,33
15.0,953,10.0,33
16.0,953,10.0,33
17.0,953,10.0,33
18.0,953,10.0,33
19.0,953,10.0,33
19.0,954,29.0,33
41.0,955,40.0,33
42.0,955,40.0,33
43.0,955,40.0,33
44.0,955,40.0,33
45.0,955,40.0,33
46.0,955,40.0,33
47.0,955,40.0,33
48.0,955,40.0,33
49.0,955,40.0,33
21.0,958,20.0,33
22.0,958,20.0,33
23.0,958,20.0,33
24.0,958,20.0,33
25.0,958,20.0,33
26.0,958,20.0,33
27.0,958,20.0,33
28.0,958,20.0,33
29.0,958,20.0,33
39.0,961,49.0,33
5.0,690,1l,33
7.0,690,1l,33
16.0,690,1l,33
47.0,690,1l,33
0h,690,1l,33
41.0,968,40.0,34
42.0,968,40.0,34
43.0,968,40.0,34
44.0,968,40.0,34
45.0,968,40.0,34
46.0,968,40.0,34
47.0,968,40.0,34
48.0,968,40.0,34
49.0,968,40.0,34
11.0,970,10.0,34
12.0,970,10.0,34
13.0,970,10.0,34
14.0,970,10.0,34
15.0,970,10.0,34
16.0,970,10.0,34
17.0,970,10.0,34
18.0,970,10.0,34
19.0,970,10.0,34
11.0,972,10.0,34
12.0,972,10.0,34
13.0,972,10.0,34
14.0,972,10.0,34
15.0,972,10.0,34
16.0,972,10.0,34
17.0,972,10.0,34
18.0,972,10.0,34
19.0,972,10.0,34
1.0,973,0.0,34
2.0,973,0.0,34
3.0,973,0.0,34
4.0,973,0.0,34
5.0,973,0.0,34
6.0,973,0.0,34
7.0,973,0.0,34
8.0,973,0.0,34
9.0,973,0.0,34
11.0,974,10.0,34
12.0,974,10.0,34
13.0,974,10.0,34
14.0,974,10.0,34
15.0,974,10.0,34
16.0,974,10.0,34
17.0,974,10.0,34
18.0,974,10.0,34
19.0,974,10.0,34
19.0,935,29.0,34
19.0,975,29.0,34
5.0,977,1l,34
7.0,977,1l,34
16.0,977,1l,34
47.0,977,1l,34
0h,977,1l,34
41.0,981,40.0,34
42.0,981,40.0,34
43.0,981,40.0,34
44.0,981,40.0,34
45.0,981,40.0,34
46.0,981,40.0,34
47.0,981,40.0,34
48.0,981,40.0,34
49.0,981,40.0,34
1.0,983,0.0,34
2.0,983,0.0,34
3.0,983,0.0,34
4.0,983,0.0,34
5.0,983,0.0,34
6.0,983,0.0,34
7.0,983,0.0,34
8.0,983,0.0,34
9.0,983,0.0,34
19.0,989,29.0,34
31.0,992,30.0,34
32.0,992,30.0,34
33.0,992,30.0,34
34.0,992,30.0,34
35.0,992,30.0,34
36.0,992,30.0,34
37.0,992,30.0,34
38.0,992,30.0,34
39.0,992,30.0,34
11.0,993,10.0,34
12.0,993,10.0,34
13.0,993,10.0,34
14.0,993,10.0,34
15.0,993,10.0,34
16.0,993,10.0,34
17.0,993,10.0,34
18.0,993,10.0,34
19.0,993,10.0,34
29.0,995,39.0,35
41.0,1000,40.0,35
42.0,1000,40.0,35
43.0,1000,40.0,35
44.0,1000,40.0,35
45.0,1000,40.0,35
46.0,1000,40.0,35
47.0,1000,40.0,35
48.0,1000,40.0,35
49.0,1000,40.0,35
31.0,1002,30.0,35
32.0,1002,30.0,35
33.0,1002,30.0,35
34.0,1002,30.0,35
35.0,1002,30.0,35
36.0,1002,30.0,35
37.0,1002,30.0,35
38.0,1002,30.0,35
39.0,1002,30.0,35
5.0,1004,1l,35
7.0,1004,1l,35
16.0,1004,1l,35
47.0,1004,1l,35
0h,1004,1l,35
11.0,1007,10.0,35
12.0,1007,10.0,35
13.0,1007,10.0,35
14.0,1007,10.0,35
15.0,1007,10.0,35
16.0,1007,10.0,35
17.0,1007,10.0,35
18.0,1007,10.0,35
19.0,1007,10.0,35
9.0,953,19.0,35
21.0,1010,20.0,35
22.0,1010,20.0,35
23.0,1010,20.0,35
24.0,1010,20.0,35
25.0,1010,20.0,35
26.0,1010,20.0,35
27.0,1010,20.0,35
28.0,1010,20.0,35
29.0,1010,20.0,35
9.0,1013,0h,35
14.0,1013,0h,35
19.0,1013,0h,35
34.0,1013,0h,35
1l,1013,0h,35
21.0,1015,20.0,35
22.0,1015,20.0,35
23.0,1015,20.0,35
24.0,1015,20.0,35
25.0,1015,20.0,35
26.0,1015,20.0,35
27.0,1015,20.0,35
28.0,1015,20.0,35
29.0,1015,20.0,35
5.0,71,1l,36
7.0,71,1l,36
16.0,71,1l,36
47.0,71,1l,36
0h,71,1l,36
1.0,1026,0.0,36
2.0,1026,0.0,36
3.0,1026,0.0,36
4.0,1026,0.0,36
5.0,1026,0.0,36
6.0,1026,0.0,36
7.0,1026,0.0,36
8.0,1026,0.0,36
9.0,1026,0.0,36
41.0,1027,40.0,36
42.0,1027,40.0,36
43.0,1027,40.0,36
44.0,1027,40.0,36
45.0,1027,40.0,36
46.0,1027,40.0,36
47.0,1027,40.0,36
48.0,1027,40.0,36
49.0,1027,40.0,36
41.0,1028,40.0,36
42.0,1028,40.0,36
43.0,1028,40.0,36
44.0,1028,40.0,36
45.0,1028,40.0,36
46.0,1028,40.0,36
47.0,1028,40.0,36
48.0,1028,40.0,36
49.0,1028,40.0,36
5.0,1029,1l,36
7.0,1029,1l,36
16.0,1029,1l,36
47.0,1029,1l,36
0h,1029,1l,36
5.0,1031,1l,36
7.0,1031,1l,36
16.0,1031,1l,36
47.0,1031,1l,36
0h,1031,1l,36
9.0,954,19.0,36
9.0,989,19.0,36
19.0,888,29.0,36
9.0,938,19.0,36
9.0,1045,0h,36
14.0,1045,0h,36
19.0,1045,0h,36
34.0,1045,0h,36
1l,1045,0h,36
11.0,1047,10.0,37
12.0,1047,10.0,37
13.0,1047,10.0,37
14.0,1047,10.0,37
15.0,1047,10.0,37
16.0,1047,10.0,37
17.0,1047,10.0,37
18.0,1047,10.0,37
19.0,1047,10.0,37
39.0,883,49.0,37
9.0,989,19.0,37
9.0,954,19.0,37
31.0,1057,30.0,37
32.0,1057,30.0,37
33.0,1057,30.0,37
34.0,1057,30.0,37
35.0,1057,30.0,37
36.0,1057,30.0,37
37.0,1057,30.0,37
38.0,1057,30.0,37
39.0,1057,30.0,37
31.0,1059,30.0,37
32.0,1059,30.0,37
33.0,1059,30.0,37
34.0,1059,30.0,37
35.0,1059,30.0,37
36.0,1059,30.0,37
37.0,1059,30.0,37
38.0,1059,30.0,37
39.0,1059,30.0,37
39.0,1000,49.0,37
19.0,1066,29.0,37
21.0,1070,20.0,37
22.0,1070,20.0,37
23.0,1070,20.0,37
24.0,1070,20.0,37
25.0,1070,20.0,37
26.0,1070,20.0,37
27.0,1070,20.0,37
28.0,1070,20.0,37
29.0,1070,20.0,37
21.0,1072,20.0,37
22.0,1072,20.0,37
23.0,1072,20.0,37
24.0,1072,20.0,37
25.0,1072,20.0,37
26.0,1072,20.0,37
27.0,1072,20.0,37
28.0,1072,20.0,37
29.0,1072,20.0,37
19.0,1073,29.0,37
41.0,1076,40.0,38
42.0,1076,40.0,38
43.0,1076,40.0,38
